station,latitude,longitude,elevation,date,tmax,tmin,year,location
USC00310090,35.39993,-80.19944,185.9,2022-08-07,90,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-08,88,70,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-09,92,71,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-10,92,72,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-11,92,69,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-12,84,69,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-13,83,61,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-14,82,60,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-15,84,64,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-16,84,65,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-17,79,64,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-18,81,64,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-19,84,64,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-20,79,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-21,83,69,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-22,82,70,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-23,84,67,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-24,86,66,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-25,84,67,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-26,83,65,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-27,88,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-28,92,69,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-29,88,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-30,88,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-08-31,90,67,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-01,89,62,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-02,89,62,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-03,89,65,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-04,90,68,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-05,88,70,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-06,81,71,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-07,87,67,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-08,86,67,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-09,79,63,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-10,80,66,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-11,81,70,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-12,84,70,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-13,87,63,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-14,79,57,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-15,78,56,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-16,79,59,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-17,81,59,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-18,80,58,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-19,81,60,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-20,85,62,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-21,88,63,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-22,89,62,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-23,91,52,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-24,72,49,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-25,74,56,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-26,76,57,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-27,79,49,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-28,75,46,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-29,67,52,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-09-30,64,52,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-01,56,48,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-02,63,45,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-03,62,51,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-04,68,41,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-05,73,48,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-06,77,50,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-07,79,54,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-08,68,42,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-09,67,49,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-10,69,46,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-11,70,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-12,72,61,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-13,74,47,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-14,74,42,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-15,76,50,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-16,79,58,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-17,76,42,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-18,55,34,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-19,61,31,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-20,64,32,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-21,64,31,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-22,68,33,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-23,65,40,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-24,69,34,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-25,67,37,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-26,67,40,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-27,66,32,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-28,66,52,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-29,63,50,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-30,65,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-10-31,71,40,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-01,73,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-02,71,51,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-03,73,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-04,73,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-05,76,62,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-06,78,66,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-07,74,51,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-08,74,53,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-09,63,33,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-10,66,52,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-11,73,59,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-12,73,45,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-13,52,30,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-14,47,20,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-15,48,35,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-16,43,37,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-17,52,23,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-18,48,24,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-19,52,28,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-20,56,37,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-21,49,24,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-22,56,30,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-23,64,38,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-24,67,35,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-25,64,48,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-26,66,38,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-27,64,47,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-28,71,45,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-29,65,36,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-11-30,62,48,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-01,60,32,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-02,52,24,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-03,56,47,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-04,59,38,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-05,47,30,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-06,49,43,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-07,56,49,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-08,64,56,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-09,66,47,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-10,51,44,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-11,52,44,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-12,54,41,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-13,55,29,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-14,43,28,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-15,42,38,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-16,46,34,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-17,52,29,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-18,49,26,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-19,48,22,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-20,47,28,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-21,42,31,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-22,45,36,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-23,47,27,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-24,28,8,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-25,36,11,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-26,38,13,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-27,45,26,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-28,50,23,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-29,56,27,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-30,64,36,2022,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,2022-12-31,66,51,2022,"ALBEMARLE, NC US"
USW00014737,40.64984,-75.44773,117.4,2022-01-01,53,48,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-02,57,31,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-03,32,18,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-04,34,16,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-05,40,22,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-06,35,23,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-07,29,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-08,27,12,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-09,36,21,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-10,36,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-11,21,9,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-12,33,9,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-13,42,26,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-14,42,16,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-15,19,6,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-16,30,2,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-17,39,30,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-18,35,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-19,44,17,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-20,38,14,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-21,24,10,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-22,27,5,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-23,32,15,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-24,32,17,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-25,38,22,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-26,27,11,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-27,30,5,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-28,32,25,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-29,28,9,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-30,24,5,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-01-31,30,7,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-01,38,9,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-02,40,18,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-03,51,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-04,54,23,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-05,26,14,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-06,33,10,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-07,35,22,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-08,38,22,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-09,50,18,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-10,51,26,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-11,58,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-12,53,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-13,37,14,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-14,23,3,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-15,28,1,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-16,46,13,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-17,61,33,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-18,63,23,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-19,40,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-20,37,14,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-21,59,19,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-22,60,31,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-23,66,32,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-24,33,26,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-25,41,27,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-26,36,23,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-27,48,19,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-02-28,37,22,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-01,47,23,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-02,52,32,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-03,43,21,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-04,38,13,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-05,50,19,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-06,72,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-07,73,43,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-08,45,31,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-09,37,30,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-10,49,24,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-11,57,25,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-12,43,19,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-13,29,17,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-14,54,19,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-15,67,27,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-16,70,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-17,56,43,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-18,74,46,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-19,74,53,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-20,54,46,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-21,61,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-22,58,39,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-23,49,35,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-24,45,36,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-25,55,38,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-26,50,37,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-27,41,25,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
USW00014737,40.64984,-75.44773,117.4,2022-03-28,31,20,2022,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US"
