"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-10-28",,"56","44","45"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-10-29",,"50","44","46"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-10-30",,"48","40","42"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-10-31",,"47","39","41"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-01",,"52","41","51"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-02",,"53","44","47"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-03",,"56","47","56"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-04",,"62","50","50"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-05",,"56","37","39"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-06",,"56","39","49"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-07",,"52","41","42"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-08",,"49","39","43"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-09",,"54","37","40"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-10",,"54","36","38"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-11",,"51","37","38"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-12",,"50","34","35"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-13",,"53","28","35"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-14",,"45","32","35"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-15",,"42","33","39"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-16",,"43","37","40"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-17",,"48","37","38"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-18",,"46","31","33"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-19",,"40","30","31"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-20",,"49","31","48"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-21",,"53","44","49"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-22",,"53","47","47"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-23",,"49","43","44"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-24",,"53","43","51"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-25",,"57","48","56"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-26",,"60","45","50"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-27",,"69","43","45"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-28",,"52","45","46"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-29",,"56","32","33"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-11-30",,"44","33","36"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-01",,"42","34","37"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-02",,"44","36","38"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-03",,"45","37","39"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-04",,"45","37","39"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-05",,"45","39","44"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-06",,"52","44","48"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-07",,"55","42","43"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-08",,"51","40","41"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-09",,"52","41","49"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-10",,"52","46","48"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-11",,"58","48","51"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-12",,"54","40","41"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-13",,"52","38","40"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-14",,"47","40","41"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-15",,"52","41","49"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-16",,"52","44","46"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-17",,"50","45","46"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-18",,"54","44","45"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-19",,"49","44","46"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-20",,"53","46","51"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-21",,"53","49","49"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-22",,"55","45","47"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-23",,"56","47","54"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-24",,"56","51",
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-25",,"57","49",
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-26",,"51","43","43"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-27",,"49","41","43"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-28",,"48","43","44"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-29",,"51","43",
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-30",,"53","40","41"
"USC00450008","ABERDEEN, WA US","46.9658","-123.8291","3.0","1950-12-31",,"46","39",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-01",,"79","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-02",,"80","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-03",,"85","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-04",,"71","35",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-05",,"45","34",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-06",,"56","38",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-07",,"58","37",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-08",,"68","36",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-09",,"80","55",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-10",,"81","61",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-11",,"76","57",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-12",,"83","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-13",,"90","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-14",,"77","60",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-15",,"84","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-16",,"84","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-17",,"85","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-18",,"87","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-19",,"83","50",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-20",,"68","44",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-21",,"73","55",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-22",,"83","58",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-23",,"87","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-24",,"86","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-25",,"92","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-26",,"88","47",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-27",,"53","45",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-28",,"68","49",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-29",,"85","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-30",,"85","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-01-31",,"84","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-01",,"72","48",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-02",,"76","45",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-03",,"47","43",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-04",,"54","45",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-05",,"74","52",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-06",,"84","58",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-07",,"87","63",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-08",,"87","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-09",,"84","56",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-10",,"68","53",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-11",,"82","62",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-12",,"89","63",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-13",,"70","43",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-14",,"63","32",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-15",,"74","31",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-16",,"74","40",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-17",,"76","41",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-18",,"78","46",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-19",,"78","49",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-20",,"79","52",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-21",,"79","60",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-22",,"65","45",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-23",,"68","39",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-24",,"80","53",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-25",,"84","63",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-26",,"83","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-27",,"82","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-02-28",,"91","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-01",,"70","57",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-02",,"62","46",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-03",,"51","45",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-04",,"58","49",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-05",,"64","52",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-06",,"78","42",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-07",,"86","60",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-08",,"68","50",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-09",,"70","51",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-10",,"78","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-11",,"92","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-12",,"93","50",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-13",,"57","40",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-14",,"57","39",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-15",,"81","55",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-16",,"85","51",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-17",,"75","54",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-18",,"86","51",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-19",,"74","51",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-20",,"75","46",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-21",,"80","54",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-22",,"78","47",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-23",,"91","53",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-24",,"88","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-25",,"96","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-26",,"101","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-27",,"85","58",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-28",,"92","48",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-29",,"82","52",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-30",,"78","51",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-03-31",,"87","61",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-01",,"89","60",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-02",,"82","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-03",,"94","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-04",,"75","55",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-05",,"74","52",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-06",,"73","48",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-07",,"74","54",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-08",,"86","61",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-09",,"89","62",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-10",,"90","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-11",,"86","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-12",,"84","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-13",,"86","61",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-14",,"68","57",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-15",,"73","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-16",,"78","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-17",,"80","59",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-18",,"86","59",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-19",,"85","59",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-20",,"69","59",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-21",,"83","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-22",,"85","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-23",,"88","62",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-24",,"93","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-25",,"79","59",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-26",,"85","55",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-27",,"89","68",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-28",,"88","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-29",,"93","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-04-30",,"89","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-01",,"89","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-02",,"94","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-03",,"99","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-04",,"98","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-05",,"93","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-06",,"95","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-07",,"92","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-08",,"90","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-09",,"93","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-10",,"91","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-11",,"86","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-12",,"88","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-13",,"97","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-14",,"90","64",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-15",,"88","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-16",,"88","73",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-17",,"90","73",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-18",,"88","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-19",,"92","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-20",,"89","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-21",,"92","65",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-22",,"90","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-23",,"91","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-24",,"92","66",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-25",,"92","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-26",,"91","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-27",,"85","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-28",,"90","67",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-29",,"91","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-30",,"98","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-05-31",,"90","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-01",,"86","73",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-02",,"81","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-03",,"94","76",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-04",,"87","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-05",,"87","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-06",,"87","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-07",,"90","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-08",,"91","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-09",,"93","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-10",,"92","73",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-11",,"92","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-12",,"93","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-13",,"95","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-14",,"93","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-15",,"93","71",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-16",,"94","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-17",,"93","69",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-18",,"94","70",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-19",,"95","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-20",,"98","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-21",,"97","78",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-22",,"97","77",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-23",,"100","74",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-24",,"96","75",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-25",,"97","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-26",,"97","72",
"USW00012932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","1950-06-27",,"97","70",
