super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
3719,Longwood University,1,5,Selective public,1,3,VA,2200,South Boston,51147,Prince Edward,0,784,.65858841,.66737461,.0065998333,.00082127005,124142.6006058674,105700,.7159955878140165,.030979123,.081078529,.13995677,.28206706,.4659186,.23138443,.093673773,.0085423691,.00043510849,.62629873,45639.82162122661,41800,43100,.083585449,.094447955,.084556289,.17769229,.36813799,.27516556,.12945783,.050219227,.0071860012,.59825587,.60119927,.61796182,.63245267,.63130963,.14548771,.060847491,.24211462,.33850884,.21304132,.081957683,.13194442,.20609342,.36363003,.21637444,.087577179,.085801378,.21383056,.37610427,.23668654,.081501707,.072264172,.18325095,.41992286,.24306031,.10312937,.084953897,.15424575,.3371489,.32052213,.026510436,.0058044046,.0090572247,.0029979472,.0081148865,.61396265,.5814631,.65131581,.70069611,.67052716,0,0
1873,Loras College,2,6,Selective private,1,2,IA,23200,Dubuque,19061,Dubuque,0,344.6666666666667,.52998066,.69963342,.00952625,.00099707185,133681.9858105658,94100,.6898846136301583,.029453579,.090230688,.20612475,.32006207,.3541289,.18137309,.10064909,.018550053,.0018956254,.67413801,55843.31449845865,46300,47700,.045894526,.054043494,.094387636,.16729933,.33357614,.35069335,.18218462,.089192122,.028028276,.64762694,.63772744,.69514704,.66838443,.67859185,.0030045181,.079935968,.30372253,.28990433,.32343268,.043781705,.12538555,.13970947,.39255384,.29856938,.050312333,.062069815,.14607053,.39815682,.34339055,.049030311,.11715025,.15484887,.33865744,.34031308,.067605853,.085929565,.18659177,.27999875,.37987405,.033852316,.0015535305,.028266888,.018593017,.042678256,.66073853,.68084371,.71716696,.68433923,.71127325,0,0
8659,Lord Fairfax Community College,1,9,Two-year (public and private not-for-profit),2,3,VA,17502,Winchester,51069,Frederick,0,709,.56182414,.50595099,.013108521,.000012449023,93519.93958259873,74000,.5793621571735423,.082456753,.1672799,.24242289,.29422933,.21361125,.085206047,.028213937,.0035229898,.00086059555,.54025877,34996.87798248707,33200,36700,.12572815,.13517407,.15888566,.23670912,.28821647,.18101481,.065036282,.022684127,.0015563451,.51957005,.51641691,.54559493,.54816318,.54997164,.14400285,.19726871,.25927296,.24048091,.1589745,.14149952,.19235364,.25289539,.25064519,.1626063,.13000695,.14641608,.24931352,.31879038,.15547304,.13117702,.14060543,.22953564,.29681867,.20186324,.13818207,.15719105,.21089987,.28951868,.20420837,.0001509764,0,.0017747182,.0019605835,.0025129889,.4319675,.49647126,.54121935,.54212093,.45208693,0,0
13234,Lorenzo Walker Institute Of Technology,1,9,Two-year (public and private not-for-profit),2,3,FL,7200,Cape Coral,12021,Collier,0,78,.68803418,.27459243,.018697932,.000074312928,53226.32128071581,40000,.3879257738590241,.30857503,.26374653,.20345452,.13315551,.091068409,.039176773,.019984709,.0039860974,0,.40151072,21055.68167401175,18300,24700,.18506317,.19901201,.3010754,.2971279,.14838859,.054396089,.023402089,.0036966233,.00010319558,.37203494,.42032719,.42840007,.41563594,.36616468,.23178329,.36422667,.2492325,.09416309,.060594443,.16653146,.29508275,.29853213,.21304695,.026806775,.14514732,.28631526,.31728756,.17222737,.079022512,.17261052,.22821529,.39224076,.13759169,.069341742,.34097952,.24395792,.27124172,.10739493,.036425825,.00024082612,0,.0001376844,0,9.5548312e-06,.19104953,.25759006,.25443375,.29317409,.62477642,0,0
12,Los Angeles Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,38300,Los Angeles,6037,Los Angeles,1,8129.333333333333,.53005576,.32924742,.040576592,.00053286512,62361.81124457981,41400,.4076997610082465,.28322423,.26321024,.19654471,.13695255,.12006833,.056289449,.02305799,.0038187557,.00020819767,.50641221,33390.78676740995,28400,34000,.15705432,.1730966,.19337988,.22890653,.2290847,.17553234,.07784152,.030892279,.002983131,.48638296,.5061146,.51428741,.52226859,.52333337,.17734292,.21376294,.24111107,.22451645,.14326668,.16406412,.19505349,.23998293,.24311069,.15778872,.16662747,.1821221,.23724592,.2374886,.17651595,.18137014,.17581965,.20105167,.22241497,.21934353,.18403351,.18008807,.193957,.20296401,.23895741,.0018814249,.0021776827,.0033100815,.0024278953,.0074456944,.31326711,.30903167,.33483091,.34371814,.38561335,0,0
43,Los Rios Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,37400,Sacramento,6067,Sacramento,1,5873.333333333333,.52304202,.45941159,.019838752,.00011311699,85024.17192377271,71900,.5576424399109623,.13179299,.16404793,.21741384,.25106049,.23568484,.090819627,.032423835,.0037581241,.00034428475,.52338982,35325.04731750142,31200,36700,.15777245,.17360058,.17653009,.20524697,.23761693,.20700552,.089816459,.03799171,.0030137501,.48489428,.50308913,.52130926,.53205037,.55173999,.19907635,.20528634,.21996854,.22513914,.15052964,.18831672,.1872305,.21509525,.23830755,.17105006,.16678457,.17914382,.21348858,.24744682,.1931362,.17189004,.17180298,.19789945,.2376187,.22078888,.15722132,.15562621,.19038402,.23504393,.26172453,.00085829291,.0010391447,.0028666225,.0036944107,.0050041387,.40255162,.42558172,.44919893,.48967236,.4919402,0,0
2007,Louisiana College,2,6,Selective private,1,3,LA,3600,Alexandria,22079,Rapides,0,201.3333333333333,.56456953,.66209108,.019554704,.000058038393,94438.74917218543,84500,.6038580883220331,.088761888,.13731427,.20376635,.27968967,.2904678,.11514211,.048671104,.014216684,.000015655656,.59774715,44813.68382010554,40500,43100,.11225234,.12577778,.10555371,.16830717,.32211971,.27824157,.14429969,.079272904,.012811889,.51666349,.55724943,.60037714,.61337769,.62477404,.24167332,.081247292,.18316761,.27360657,.22030519,.19177696,.1359553,.12161283,.30787399,.24278091,.10244413,.099633165,.20429488,.33456841,.25905946,.088217735,.11198009,.16011076,.37711754,.26257387,.11169717,.09657485,.16848662,.28198904,.3412523,.00065386615,.034207895,.00059726631,.017248325,.010709403,.54721665,.6272049,.72132355,.70513177,.63069075,0,0
2013,Louisiana State University In Shreveport,1,5,Selective public,1,3,LA,4002,Shreveport,22017,Caddo,0,528,.60227275,.50042087,.019494791,.001877796,79906.84337022569,66500,.5337983325048529,.15701525,.17509611,.21471825,.25279474,.20037565,.081877261,.037861176,.003121776,.00001396023,.5604012,40715.20453065814,35600,39200,.12808904,.14212117,.13671826,.21711987,.26864439,.2353963,.11714257,.054741431,.013299282,.49910218,.53414422,.57236129,.58145761,.59199864,.17227095,.16681203,.28803828,.24872018,.12415858,.14578722,.1485595,.26739806,.27438805,.16386715,.1357474,.12166491,.20177856,.27994996,.26085919,.14211045,.1318346,.16994013,.28475487,.27135992,.12213559,.12508146,.19357437,.24679829,.31241032,.011959323,.0072053466,.014474459,.0099505046,.022639936,.29616797,.3855105,.54341298,.59831667,.59131229,0,0
40,Louisiana State University System,1,5,Selective public,1,3,LA,3500,Baton Rouge,22033,East Baton Rouge,1,6189.333333333333,.55999571,.59937447,.02137957,.0014574247,127727.5356476869,94300,.6545799956695112,.086616978,.11423227,.15894826,.25059152,.38961095,.2145402,.10877602,.019956596,.0015831006,.63605243,57413.20400647283,44000,48300,.1020638,.11183837,.11932924,.15423398,.23886713,.37573129,.2246685,.13188858,.029648913,.57281911,.58348101,.61318004,.64224178,.67087436,.13116327,.16558117,.23721416,.21921258,.24682885,.12617993,.16594717,.19230886,.23671621,.27884784,.12175331,.12776786,.17684011,.24693632,.32670239,.10445683,.10945462,.15537201,.25813878,.37257785,.10403995,.098287024,.11466821,.22818014,.45482472,.016826086,.011319906,.016651552,.022754211,.047610678,.40842089,.50907201,.5894565,.62542522,.65559375,0,0
2008,Louisiana Tech University,1,5,Selective public,1,3,LA,4003,Ruston,22061,Lincoln,0,1877,.47362813,.630391,.022207914,.0009081536,99553.14423642559,81500,.6005074431895786,.10710856,.14097172,.19371086,.26685375,.29135513,.12644398,.054908175,.0094991336,.0006780196,.62514597,51662.01202952962,42200,45800,.099994242,.10769688,.12344415,.16127153,.26884598,.33874148,.19222005,.10350459,.019997176,.56929457,.58575249,.62067389,.64182198,.65243816,.10253856,.17952624,.21900253,.29159245,.20734024,.13184302,.14409797,.18991983,.2757369,.25840229,.10313949,.12118101,.18168791,.26710898,.3268826,.096255332,.10663496,.15188035,.28868321,.3565461,.11141948,.10973413,.12121426,.24013546,.41749665,.0084788147,.017423853,.014856528,.015135366,.03334745,.42149636,.53999013,.61095279,.69752133,.70236421,0,0
3069,Lourdes University,2,6,Selective private,1,2,OH,13501,Toledo,39095,Lucas,0,56,,.66517067,.001718455,0,82712.015625,81600,.6248169541358948,.05085849,.1504329,.19080888,.36938402,.23851578,.079139642,.0060114241,.0030706287,.000077577162,.48642126,30750.2265625,27600,31100,.11509384,.14561275,.21489023,.37390408,.14475346,.12083955,.035349455,.0012164286,.0010960773,.30390352,.46170738,.59157419,.46156263,.49530366,0,.93439156,0,.031819478,.033788949,.17090315,.18134664,.47590819,.034255728,.13758627,.015888674,.36408836,.12503034,.36758247,.12741014,.1926268,.19075181,.44425994,.056328285,.1160332,.19167842,.0006541629,.47943333,.19720796,.13102615,0,0,0,.00067284744,.003553384,.76316553,.68512052,.84901601,.64217246,.52023619,.70238096,1
3782,Lower Columbia College,1,9,Two-year (public and private not-for-profit),2,4,WA,38700,Longview,53015,Cowlitz,0,511,.52446187,.53377408,.018373653,0,76279.90599009296,72200,.5441459165782767,.13621354,.14325568,.22402407,.337933,.15857372,.048002798,.018191781,.0027879435,.000045132154,.51196843,33833.5417991683,28400,36300,.17638987,.1894372,.17992511,.20615599,.212014,.21246773,.081200197,.025524823,.0015419653,.43620437,.48379374,.49362853,.5490818,.54932034,.27531084,.23083296,.18544768,.17352001,.13488859,.22247002,.17619905,.2418941,.17857046,.18086645,.1829247,.20200576,.22128735,.24285218,.15093,.14674699,.17748813,.18964984,.230468,.25564703,.18600716,.11356092,.20545749,.19239961,.30257481,0,0,0,.000034103428,.0096512884,.39384866,.54074657,.48275498,.59486246,.58956271,0,0
11649,Loyola Marymount University,2,6,Selective private,1,4,CA,38300,Los Angeles,6037,Los Angeles,0,1016,.585958,.50929028,.024588708,.0016685484,314268.5526164698,131800,.749116747515408,.05359913,.095755287,.11210898,.15935838,.57917821,.43738458,.29893836,.086172074,.015385716,.68718237,66238.50992069594,56200,62200,.10276026,.11434958,.093833104,.10218398,.18558641,.50404692,.32088459,.18749973,.045171659,.65811485,.69880038,.68564588,.70289963,.68392444,.15566319,.093558639,.10331354,.18871263,.45875201,.095708139,.082403794,.112077,.25591391,.45389715,.10151209,.094638273,.10992192,.17638138,.51754636,.089256257,.090792388,.10353165,.187856,.52856374,.12299748,.096428894,.098575249,.17482719,.50717127,.031130141,.034403022,.026389308,.026874512,.056921482,.44625935,.45285198,.47061491,.49183959,.53674203,0,0
1710,Loyola University Chicago,2,4,Highly selective private,1,2,IL,24300,Chicago,17031,Cook,0,1114.666666666667,.65909094,.54464799,.030813236,.0018193674,156686.2438088741,98600,.6777239678757328,.081878081,.10284277,.1553098,.2301515,.42981786,.26737672,.15617537,.037387304,.0027250357,.68212032,66501.64181299529,53500,58700,.10071946,.10756095,.091102093,.10984856,.21230462,.47918379,.27963075,.16618545,.039216083,.62415189,.65569109,.69189453,.68329531,.69532579,.14413095,.11869834,.11963309,.24120685,.3763307,.12868726,.10509478,.11319123,.20763433,.4453924,.08947479,.072930783,.13686818,.23379816,.46692804,.10392497,.09710864,.10681517,.21593696,.47621426,.10402181,.085846834,.099045895,.19820489,.51288056,.022220446,.046385366,.03283697,.042555586,.041255102,.48644492,.48358685,.56300932,.53096879,.57103556,0,0
2078,Loyola University Maryland,2,4,Highly selective private,1,3,MD,11302,Baltimore,24510,Baltimore City,0,826,.57102501,.6423263,.0067202942,.00085558172,246805.2240844431,151200,.8193210154843965,.016884405,.044191934,.082039878,.17723295,.6796509,.49983045,.32255486,.07546936,.0045829704,.75953937,87061.61625113498,69800,75100,.068942681,.074604161,.069812953,.06940417,.16717021,.61900854,.44702208,.27878329,.071334913,.67854524,.72856653,.74520719,.74282885,.76965296,.054045301,.17318533,.081489645,.2932618,.39801782,.087800346,.08512,.13963456,.13311696,.55432808,.066888265,.077111289,.10189836,.16798435,.58611768,.081404351,.075157844,.073704518,.18526661,.58446658,.073414944,.063974835,.059493702,.16143464,.64168185,.050672896,.063575707,.034783415,.063484043,.078812093,.5190689,.65217787,.61700994,.60643893,.65716201,0,0
2016,Loyola University New Orleans,2,4,Highly selective private,1,3,LA,3300,New Orleans,22071,Orleans,0,677,.63269323,.48883638,.015620732,.0015042003,182145.9226674052,113800,.7196318048494077,.054181024,.09901002,.12348485,.20940006,.513924,.3409858,.20338193,.051247224,.0039732736,.62407303,50717.3278711226,42800,46100,.091802776,.10117561,.13517554,.15071009,.27159196,.34134674,.18884367,.10808825,.018747626,.59819722,.64993477,.62527609,.60292709,.63014555,.12039302,.14013055,.16779996,.28337011,.28830633,.053940181,.14141764,.15440658,.30130669,.34892893,.098548591,.13547763,.15393536,.2749244,.33711398,.10600311,.12990646,.19377622,.27944815,.29086608,.10691396,.13552491,.12987384,.26062384,.36706343,.027762493,.015485294,.0072748428,.015215896,.022621406,.40318322,.52433962,.50237924,.46846274,.49607387,0,0
3586,Lubbock Christian University,2,6,Selective private,1,3,TX,30802,Lubbock,48303,Lubbock,0,228.5,.53829324,.74171823,.015160448,.00003336609,81575.27864583333,71900,.5796505610148112,.10603444,.15946174,.23948948,.28632987,.20868438,.08998429,.036917176,.0027859202,.00015183791,.57797968,42778.5,37900,41200,.10201582,.11286811,.13532232,.20200148,.30633211,.24347591,.10263646,.055204835,.0064810505,.54388338,.5723722,.55207318,.59839028,.60131544,.11808936,.066977747,.3413659,.33059034,.14297664,.13115811,.10507285,.25466308,.28471455,.22439146,.14970611,.14969845,.17130539,.33274969,.19654037,.094973475,.13921441,.19508547,.28938514,.28134158,.078516118,.17132489,.13566558,.30346027,.3110331,.00031467222,.014303204,.00048535081,.0085544866,.0076729711,.43218568,.67290717,.69256932,.8408246,.87199843,1,1
9962,Luna Community College,1,9,Two-year (public and private not-for-profit),2,4,NM,34801,Las Vegas,35047,San Miguel,0,167.3333333333333,.52191234,.28887439,.021788014,.00011663215,38609.84485495518,27700,.3017395208793807,.36673823,.36101916,.16365509,.081239313,.02734825,.0079114223,.0079114223,.0014807088,.0001048403,.4290798,23374.70378641683,19900,26600,.17240861,.20022587,.26277068,.28167507,.16173153,.093596898,.03217591,.011997544,.0010798898,.3838228,.45518938,.45213479,.46501437,.44659546,.23138817,.32028368,.2692205,.11969741,.059410263,.16822092,.24595749,.30036053,.19206572,.093395337,.21723652,.19322637,.30436549,.19569346,.089478217,.18251036,.25786194,.26057866,.15635537,.14269362,.15566441,.14421503,.128912,.13770832,.43350026,.00031802562,.00001064805,0,.00075185648,.032847922,.2403293,.26812866,.45706028,.35865161,0,0,0
8988,Lurleen B. Wallace Community College,1,9,Two-year (public and private not-for-profit),2,3,AL,11102,Troy,1039,Covington,0,231.6666666666667,.56690645,.50142699,.030915163,.0015431145,58038.21911533274,44200,.3971594258606863,.28728709,.22791618,.2389522,.16662937,.079215214,.026253689,.010959726,.001274017,.00010505881,.47583267,31801.71743199191,23000,28800,.16744246,.16532031,.2388669,.25910103,.18504384,.15166797,.062725753,.029472437,.013636982,.4639225,.45983905,.49087387,.48895535,.49206787,.14364599,.32029936,.2696892,.15875478,.1076107,.20585559,.17882089,.30670035,.16818038,.14044279,.13757427,.24603318,.2491155,.22313005,.14414699,.19407205,.19398153,.19677217,.18922321,.22595103,.15051493,.189101,.24497959,.20522657,.21017793,.0053713326,.0115199,.018145086,.022490114,.017483681,.40662846,.45779756,.61439478,.58586097,.45238522,.77410072,1
1874,Luther College,2,6,Selective private,1,2,IA,21802,Decorah,19191,Winneshiek,0,567.6666666666666,.59835583,.70731086,.0098190969,0,138050.9944674839,101300,.712162162896401,.030563246,.073341355,.18492585,.28270555,.42846406,.24115679,.13060442,.026099466,.0015527784,.66607547,53873.02314619422,46300,49600,.061009139,.068880558,.10482454,.15719511,.29641089,.37268895,.19540097,.095522597,.020391624,.64579731,.62764108,.65467805,.66467798,.67994201,.080458127,.15354452,.1595044,.28522161,.32127139,.067317873,.12037312,.25433192,.27072337,.28725365,.07313291,.11457852,.15253195,.32989275,.32986391,.058950879,.10593268,.16868559,.31810263,.34832817,.073038571,.093746722,.13483426,.27284271,.42553771,0,.024886742,.012972792,.016109517,.027104124,.54211748,.61379319,.71954119,.71840298,.72250473,0,0
6811,Luzerne County Community College,1,9,Two-year (public and private not-for-profit),2,1,PA,18800,Scranton,42079,Luzerne,0,1143.666666666667,.51034683,.46854991,.014089641,.00023401169,66437.59156404839,61100,.4967312569939267,.13592371,.2155028,.28680664,.24984542,.11192143,.031901859,.0079694409,.0021884309,.000050132519,.50945991,31535.09205816453,29200,32500,.11905865,.13103165,.20324016,.27445877,.25158277,.13968664,.050594848,.020194057,.00096611481,.46306401,.49199501,.50684625,.53648812,.54579592,.17028646,.24481153,.27980587,.20143768,.10365845,.13598509,.22020859,.29031223,.23567264,.11782147,.12452351,.20765163,.28189376,.24980415,.13612697,.11335009,.16372852,.28273761,.27913368,.16105014,.12996936,.1969793,.19990583,.28617162,.18697388,.0017216399,0,.00020476752,.0015453743,.002566709,.43190202,.43738848,.48486388,.48343995,.49801266,0,0
3293,Lycoming College,2,6,Selective private,1,1,PA,18900,Williamsport,42081,Lycoming,0,318.3333333333333,.54136127,.63568717,.0045768674,0,110366.3840150524,83600,.6367098742130539,.042095877,.1238447,.21264991,.349828,.2715815,.11384943,.060929198,.0083909202,.0010097921,.6613934,51696.32870582461,47100,49600,.073356688,.081507906,.087603115,.15340711,.31601825,.36146364,.18899189,.068246223,.010485969,.57956493,.6427421,.64666218,.68407017,.6649068,.14264199,.098258294,.27447882,.37589604,.10872484,.085163571,.098920658,.20745558,.24971956,.35874063,.082759887,.12144313,.13282269,.3493852,.31358913,.063201331,.079714417,.13781545,.33883849,.38043034,.092965581,.064455211,.14619538,.28144851,.41493526,0,.016519867,.0053871437,.0095986463,.01449517,.48023716,.55274862,.65684128,.63833642,.67762715,0,0
1505,Lynn University,2,6,Selective private,1,3,FL,7100,Port St. Lucie,12099,Palm Beach,0,299.5,.49582636,.39734733,.01754616,.0012776159,435533.1875,149800,.7556677858034769,.073788531,.083754547,.11725978,.14364894,.58154815,.48682007,.39664373,.17499948,.034898985,.52557248,42124.54036458334,28300,38300,.18011111,.21184656,.17748077,.16177866,.20521215,.24368183,.13133614,.08245521,.020419549,.46236297,.48164129,.47179484,.5811584,.53703278,.31212416,.15551296,.12334748,.17122562,.23778979,.16380879,.28310382,.14082047,.2072452,.20502172,.25294751,.17177139,.18278651,.14758317,.24491137,.14050309,.17079908,.1691736,.2385934,.28093085,.21537676,.16785796,.1636108,.21260607,.24054842,.017314559,.00075975328,.014408659,.0011012983,.029628748,.35782817,.41461217,.34766421,.36801863,.41713753,1,1
215,MCP Hahnemann And Drexel Universities,2,6,Selective private,1,1,PA,19700,Philadelphia,42101,Philadelphia,1,1881,.38862306,.55137599,.033046082,.0010594841,127859.5560678052,94100,.6608265818232195,.066638768,.11090818,.1853255,.25174096,.38538656,.21010341,.1020248,.016902633,.0021090542,.73329681,70178.55617440856,65500,70200,.076176383,.081123561,.080204651,.089279503,.16346145,.58593082,.39236724,.20277682,.031436913,.69353008,.69259334,.72274476,.74209869,.7512117,.09830071,.1020198,.12165464,.18212606,.49589875,.10335936,.10428902,.10780599,.16324018,.5213055,.085794635,.083742619,.088908896,.18161379,.5599401,.071855165,.069599479,.093342394,.16777648,.59742647,.075562328,.074727535,.075874038,.14874996,.62508613,.015898915,.02045707,.030677205,.029670969,.038802359,.46503636,.46356884,.53582233,.57198739,.58559066,0,0
2165,MCPHS University,2,8,Nonselective four-year private not-for-profit,1,1,MA,20500,Boston,25025,Suffolk,0,173.5,.70605189,.65790105,.093435071,.0096385116,99969.6640625,83300,.6155493458112081,.10234574,.12778868,.21330816,.2550742,.30148327,.11366501,.054777633,.0077554816,.0001655713,.85700816,107741.8359375,112700,115300,.040613737,.047544893,.035048336,.038098827,.097572356,.78173566,.74445122,.59823561,.063397571,.90690535,.8391695,.88760746,.87100738,.81413627,.023270162,.018142022,.0083403857,.037311807,.91293561,.085352816,.043448634,.026864557,.16480698,.67952704,.026624367,.039040793,.028496901,.077287443,.82855052,.054045949,.024018591,.020693393,.093271509,.80797064,.049061585,.043734077,.07448262,.10752168,.7252,.094175987,.046187304,.042899795,.036580462,.097435705,.5852983,.62189341,.62422895,.72640508,.66367525,1,1
12912,MTI College,3,11,Two-year for-profit,2,4,CA,37400,Sacramento,6067,Sacramento,0,98,.62244898,.42521548,.014236747,0,56079.01004464286,48400,.4700984465224402,.16457713,.27256683,.24708132,.22441258,.091362238,.01710793,.013232438,.0041159946,.00029275578,.47871688,31827.19838169643,32300,39000,.1851211,.1965151,.19655333,.23831744,.26265278,.10596143,.033658519,.033244036,.0014337322,.43386102,.42550445,.50281292,.56352043,.44480214,.25907505,.22237861,.15965226,.27238905,.086505018,.25441939,.18585753,.24888411,.26649415,.044344824,.16162848,.22499366,.26909205,.18699612,.1572897,.11612914,.11878432,.21414614,.37678573,.17415465,.20287128,.29605085,.32464272,.15791646,.01851866,0,.00079185172,.0013816037,.00043662387,.0085215447,.34231392,.32153425,.41516247,.49849179,.73106951,.71428573,1
1717,MacMurray College,2,6,Selective private,1,2,IL,24801,Jacksonville,17137,Morgan,0,147.6666666666667,.49209931,.58458394,.023021029,.0020482736,78056.89261780474,75500,.5647553940120723,.10306915,.17030893,.24578506,.27187395,.20896295,.067310266,.023068238,.0010593419,0,.60249072,40612.97082216422,38600,41400,.063799098,.077656724,.13968086,.18980116,.35635918,.23650214,.086120203,.027678408,.0059713228,.55696732,.55346304,.59182465,.62977827,.6419459,.08321891,.17481825,.20372516,.31488249,.22335519,.063170344,.21602151,.24162622,.2928836,.1862983,.1095991,.13990617,.16234146,.33168453,.25646871,.068969943,.10025994,.18588917,.41109571,.23378529,.060450889,.11115456,.17808294,.38635799,.26395363,.019872809,.0021330423,.007321558,.000053315161,.0083543444,.47575486,.58416075,.5758487,.69374555,.50685614,0,0
2358,Macalester College,2,2,Other elite schools (public and private),1,2,MN,21501,Minneapolis,27123,Ramsey,0,367.6666666666667,.61196738,.52667254,.0139422,.00012773109,190321.244744447,115500,.7368402338957418,.04760595,.0804919,.14552014,.20309329,.52328873,.36382416,.22699536,.048453167,.0019028268,.65982276,56736.68291024479,47000,49600,.071222633,.078868076,.10868858,.15738727,.28198695,.37306911,.2058143,.10600132,.028747361,.64727354,.6326263,.65145361,.65811181,.6681391,.071791075,.13841851,.11840845,.37851515,.29286674,.096514992,.13291568,.17801049,.27486092,.31769794,.07091105,.11478861,.16312429,.32404754,.32712853,.081276707,.11664561,.14948474,.29236746,.36022547,.078075401,.097472765,.15923275,.25857615,.40664288,.002683091,.010602761,.0072016288,.014519085,.045423266,.4280808,.46648219,.57842684,.52822381,.52990597,0,0
8906,Macomb Community College,1,9,Two-year (public and private not-for-profit),2,2,MI,11600,Detroit,26099,Macomb,0,3723.333333333334,.46974039,.50838882,.010318959,.00050537172,104847.7577229745,93000,.6534482953211188,.063909069,.10944957,.17100756,.31076726,.34486657,.13070753,.034419108,.0037186162,.00043529065,.53718197,35867.80731591316,32200,36900,.13286978,.14414462,.17684741,.22172716,.24853978,.20874107,.082458332,.029953808,.0042353524,.48603436,.50973988,.51658493,.53780127,.56502491,.17461386,.2352417,.23489198,.1937893,.16146314,.1628845,.19915691,.23775199,.22850735,.17169923,.16367757,.19466174,.22840922,.23930646,.17394504,.13381214,.18580534,.22630624,.24763623,.20644006,.13217589,.14204001,.206762,.27043617,.24858591,.0079076681,.0032045173,.004124715,.003173423,.0048937597,.41443849,.47783968,.50122774,.52195144,.52682394,0,0
4007,Madison Area Technical College,1,7,Nonselective four-year public,1,2,WI,23100,Madison,55025,Dane,0,2802.333333333334,.51564175,.4918898,.0076195607,.000013695756,87377.62940574075,74800,.5793971423942835,.079094827,.1576644,.24792278,.31537929,.19993863,.076196112,.030370504,.0051451144,.00034539402,.52062911,32174.58916955364,30400,33400,.10347082,.11693329,.20316584,.26494205,.26702404,.14793473,.045649078,.014540896,.0018002271,.45675358,.48557201,.51223707,.54584318,.54417676,.14101993,.31465572,.27544963,.17254019,.096334502,.13424762,.24524161,.28348416,.22220495,.11482168,.1256052,.20839575,.26305622,.26950878,.13343401,.10033785,.17061417,.26980656,.29856113,.16068029,.10917547,.17074291,.24082892,.28691715,.19233558,.00017315615,.0015030849,.0014581819,.0011892341,.0040661083,.36531487,.44657728,.49177352,.52990371,.51787603,0,0
10913,Madison Media Institute,3,11,Two-year for-profit,2,2,IL,24400,Rockford,17201,Winnebago,0,86,.13953489,.39863804,.004344942,.00016838273,88400.3359375,80400,.6071473956108093,.065569937,.14297511,.22472383,.30237851,.26435259,.10519148,.026519338,.0081812907,.0002334879,.53128064,31531.08723958333,34200,37700,.10982215,.1197754,.14216347,.36887655,.26187745,.10730714,.024918567,.015070997,.0017000716,.45493084,.54757684,.54071665,.5305624,.53420472,.34619111,.082417138,.2901535,.21497403,.066264242,.068038911,.13525817,.50695735,.19177012,.097975425,.065228023,.13778181,.39075857,.3521744,.054057218,.13709603,.18373325,.28140414,.23452525,.16324134,.11815513,.11689309,.39517513,.265955,.10382165,.0025679867,.0010001883,.0019147864,.00093720487,.002553401,.446136,.20495655,.3703723,.3614656,.55815732,1,1
2282,Madonna University,2,6,Selective private,1,2,MI,11600,Detroit,26163,Wayne,0,207,.75362319,.65781718,.016361732,5.9531321e-06,106855.6927083333,100700,.6789851983388265,.066028446,.099153355,.13989638,.29318234,.40173954,.16651653,.054801419,.0059299408,.00022038334,.59359032,43276.49869791666,41400,43800,.12281641,.13298491,.12209144,.17741132,.29937083,.26814157,.12745109,.052662734,.0083757266,.46965939,.53985798,.59818596,.57001382,.64282614,.28284621,.17317592,.12689613,.16928352,.24779823,.14581308,.12894611,.29697096,.31617591,.11209394,.11589117,.11097998,.20794743,.35510108,.21008043,.11665157,.15230934,.19143283,.34517652,.19442964,.12306041,.093820386,.1353391,.26376891,.38401124,.000090160116,.00097377895,.0013576704,.012556709,.010957054,.62477714,.66107476,.60104913,.69724834,.65343541,1,1
